CustomerID,Email,Password,Name,Phone
385,xtsai@example.net,(7z(rSHbpC,葉家豪,05-7417701
386,zting@example.net,^lFZhii9M4,林月娥,04 8128717
387,mei-lingchen@example.net,*iDoHd8Mz4,許雅筑,01-9936428
388,hsin-hung23@example.org,$H3bi5#wB7,黃玉梅,020 99114720
389,bchen@example.com,@XwdL#eh9b,王淑美,0980-057004
390,nlin@example.org,6&wY*8JaKP,曾嘉宏,09 7834918
391,linshu-hua@example.com,G%1TXgi5ic,陳文彬,(03) 20547097
392,kchen@example.com,4$B)DOtG)r,邱雅玲,01-27514684
393,chun-hungchiang@example.net,ha1NR9v!k_,楊淑華,04 7431180
394,chin-tsai57@example.net,h1kWzU8y$x,許雅婷,03-3816798
395,rshao@example.net,H0rMbScc%_,蘇麗美,0989-729926
396,chenhsiu-lan@example.org,&7SHYmd!wy,陳信宏,0943673103
397,chin-lung86@example.org,Kq$4GTdplh,張凱翔,0991655886
398,tsaichih-hao@example.net,j3HdyqI2_e,余淑慧,0967209038
399,wen-pinchen@example.net,%)U#q**mJ7,曹冠廷,01-5307442
400,liaomei-yun@example.com,(bE3zIq02z,林語彤,086 20527358
401,qtseng@example.org,E1xYmr4D_9,何美英,(06) 52616871
402,hchen@example.com,6Q1EMOmR(7,陳美玲,076 78994185
403,uchen@example.com,S$g3mUcw&R,賴俊宇,06-24314988
404,chaochun-yu@example.org,8tRQAzyw)w,簡子恩,06-5813672
405,msung@example.net,Yt02$Ym2E*,陳志偉,06 4738715
406,hsiu-meiliao@example.com,w3+GtczG)0,黃美惠,05-47974679
407,yu-yingsu@example.org,*pP95V2voF,呂秀華,01-3378987
408,kuoshu-chuan@example.com,*NFpLaY$P1,張義雄,003 16884217
409,kai-hsianghsieh@example.org,q00@*Zya+c,趙宗憲,090 57979683
410,achen@example.net,*8epO7v&SW,林美珠,014 71267204
411,fkuo@example.net,D3R4WN*b_5,彭志遠,0912-947467
412,shu-fangchen@example.org,*9eVashYEJ,唐志宏,09-12752950
413,su-chin18@example.net,Bx*B0bBelI,林建銘,064 35610944
414,su-chingpan@example.org,@hT7ZDNdy2,劉麗美,02-7616645
415,wlin@example.com,drS9IQuv*@,楊子豪,06-87044836
416,hsiu-chutseng@example.org,kREaYMet@8,尤哲維,02-42771096
417,shih-chang50@example.org,^1k$(tSjWA,李柏霖,08-22613568
418,clin@example.com,^iW2zIkn%Q,余淑華,(00) 16312225
419,shu-ling40@example.net,Q(O6sHlkC6,卓玉琴,0998-044662
420,hsukuo-hua@example.org,+U8znUrY+1,張志宏,06 8065466
421,utseng@example.org,#P*A$FBik2,邱秀霞,06 9635766
422,linyu-fei@example.net,NdIcZBAY+3,彭玉鳳,(08) 84352345
423,blin@example.org,89yEtR6t$+,黃凱翔,06 7840015
424,vkao@example.net,!VrKBH)W0n,戴秀珍,07-39356169
425,linmei-yun@example.org,_)mGp2qP2A,張詩涵,03-51038094
426,atsai@example.com,(p8YpXG!66,黃俊宇,0921-940945
427,ilin@example.org,Uo6MH44r4(,陳金蓮,0909401469
428,wu-hsiung93@example.org,t!x5NTj3nL,王志銘,028 77351779
429,chouchih-hsiung@example.net,wGK8Q2%g&$,郭秀美,(09) 73770400
430,kuan-lin96@example.org,s@5b9Tghb%,林柏睿,09-78566631
431,su-chenkuan@example.com,2CGw@89&(D,黃美雲,(06) 50840379
432,ya-wen37@example.com,#34B&5qxcB,吳志鴻,06 4457906
433,chenhsiu-hsia@example.com,_5bWXcDvIL,賴麗琴,0932-692393
434,tsaohsiu-hsia@example.com,6t_JeRwe*t,呂志成,07-6568014
435,csu@example.org,3ovKFI!f^d,林宇軒,0909900926
436,chin-faliao@example.org,_6W5r*fl9F,武美雲,0951105664
437,chin-tsailin@example.net,(&W!7KCu&L,楊月英,0921-340381
438,linli-hua@example.org,JG%hYOop*8,許佩珊,0978-723656
439,su-chinlin@example.org,88iScXca^4,胡品妍,(05) 91315474
440,hsiehyu-ting@example.com,^PUBG^%j37,徐志宏,017 51735253
441,rsu@example.org,#+pYlzsX1m,陳子翔,05-9273349
442,hsiu-chinkuo@example.org,aM0!DA0oI!,張志成,(07) 58936595
443,yueh-yinghsu@example.com,@85B)ueGLq,蘇金蓮,01-37890788
444,shu-fenlin@example.net,$Xa7Ws2k$5,陳淑娟,05 7639080
445,linchien-hua@example.net,G*mGd0w19B,林美娟,0920-538762
446,ychen@example.org,Af7_Jn(ae$,周碧雲,0998-093298
447,pai-yu03@example.org,sor^95As#E,陳俊良,0998074651
448,kchen@example.com,WzjU9DQsH!,林淑敏,0973455401
449,zlin@example.com,_+C8zJFw&A,張淑華,05 3926181
450,schen@example.net,hD4QGpOP0!,莊淑美,0960581674
451,chien-hsingtsai@example.com,NL9X3VoE!8,謝秀珠,0987539893
452,kuan-lin82@example.org,nvFo_2Xq!n,黃志豪,(00) 81635410
453,chenshu-hua@example.net,Rc%0LKaf#F,林美華,0901-387441
454,hsiu-meichen@example.com,(5^NN+Fjut,蕭家豪,0918-148519
455,liangsu-chu@example.com,JD3wBCh_!_,曾柏翰,0977820926
456,rhsu@example.net,K#0WC6UjBH,林淑美,0903-727203
457,hsiaomei-hua@example.org,%91bQs@ayY,余秀玲,06 8711720
458,hungshu-chuan@example.com,MsnUu!jj%7,林美鳳,0911-171208
459,linchien-cheng@example.com,H%8Q_Resp!,蕭宥蓁,06-78745304
460,qhung@example.com,8pjOqKnb)3,盧欣怡,0951-846504
461,kangchien-chih@example.org,8e8Y1P!7O!,李秋香,03-66725391
462,slin@example.org,u5Q6urlI%i,洪素珠,(09) 22810581
463,yehshu-ling@example.net,qq)(Av(4_0,張國雄,0934639102
464,linpai-han@example.org,^z9waEhfz0,陳美惠,016 58665580
465,glin@example.org,^(TIB9b5#8,林文祥,07 4058462
466,jchen@example.com,40xmWexr$M,呂文彬,061 94806582
467,hsiu-ying32@example.net,$c1SXheb4_,黃冠宇,0903690717
468,nchen@example.com,2VB+@LwP#8,江淑娟,06-25833439
469,hsiu-lingtuan@example.org,k5RDuftD!b,余金龍,046 43438940
470,wan-ting91@example.org,*K9S@FNwtv,周淑芳,0980-214068
471,qchao@example.net,%5t9APRdGx,范麗華,0913-044820
472,chien-hunglin@example.org,&72C5LSh*h,郭志宏,(06) 20234286
473,fsu@example.net,*lpVoSj&_3,施文傑,027 35926835
474,wen-hualin@example.com,5pIEwOmo(q,林麗玉,(02) 34505680
475,hsiu-lan06@example.com,q!u9PFf8cB,許宗翰,0939895595
476,ehsieh@example.org,!vDSGHa67j,王美玲,07-89675892
477,bsu@example.net,(7C6WqkJ^p,巫文欽,04 4302739
478,kungchia-hung@example.com,91M6XrAn%z,陳秀雲,090 89713637
479,tsengmei-ling@example.org,R&3xNy2cs#,許俊雄,(08) 81802508
480,chien-hungsu@example.org,@9CrpPLtEt,蔡淑貞,(01) 57316790
481,li-chuanlin@example.org,!w4WFSzd1^,施文雄,0990-917563
482,li-chingliao@example.com,dfd1BCc&_4,葉武雄,00 7605873
483,zchen@example.com,_58JERGd$b,金哲瑋,00 9936244
484,kuoming-te@example.net,@+0G2IWuo1,顏子豪,03 4736209
485,vlin@example.com,K2Y!gMtN@m,邱建宏,0931512604
486,hsiu-chin62@example.net,X4g9DnHd+i,張秋月,0972-570898
487,hsiu-chin93@example.net,SO6ZQ1iwx@,賴宇翔,0985820173
488,chuanghsiu-mei@example.net,%4qqLG(0l@,黎明宏,05-3229695
489,i-chenlin@example.net,su7t(&ZIS(,陳慧玲,02-98582069
490,yu-ying36@example.net,D@7NvT*fc),徐志偉,06-63864997
491,hsiu-lienlin@example.net,4!3R2qSes3,王美鳳,0911061952
492,su-chin89@example.org,lHx6LHxu@0,李秀珠,013 82638360
493,zchen@example.net,^$2%HMu1Ph,徐志雄,0963-402591
494,wengpi-hsia@example.net,*a8*ZaA81C,葉靜宜,(09) 63098887
495,i-chen33@example.com,u6Z4%Xi%%4,林俊明,(00) 33848936
496,mei-lan51@example.net,*%GI1QVz)s,邵美雲,07-99053625
497,sunghui-chen@example.com,%QioJR(m4t,石美鳳,09 8394342
498,tsengi-chen@example.net,_g8Ck7t+4!,顏建良,0963285488
499,wen-lung68@example.com,Pe8aE6bb@5,蔡麗華,08 3507497
500,li-ching54@example.org,J6@LR1RlNr,陳明珠,0940623889
501,yu-hsuanliao@example.org,k^ft!uV9Dn,陳淑芬,0994-873731
502,yehya-ting@example.org,p)M9IYap(m,簡麗玲,(03) 69431215
503,dtseng@example.com,_WBECVjaq9,蔡美玲,0937536034
504,li-yun78@example.net,zIyHufoD^8,黃文傑,012 10731255
505,bliang@example.com,+k1ETPtn4H,李佳蓉,05-53532765
506,chien-minghsiao@example.com,7^736&gpwD,卓哲維,067 32182597
507,hsiu-lingchen@example.net,N!R0slQoA_,李志賢,039 83901757
508,taichun-hung@example.net,Ih*8In0eoW,蘇淑玲,035 76838220
509,i-chen70@example.net,!#9_Lov1Ws,林美惠,0995330923
510,byeh@example.net,xB2LUIrP($,許玉美,(01) 10769178
511,su-chinhung@example.org,($v&RKxzi5,黃柏霖,09-8373671
512,njuan@example.org,mPEBFng9#5,簡文祥,0984819158
513,shu-fen16@example.net,Hs@8Pox6Zd,鄒明珠,0923-623329
514,ya-huichin@example.com,c(c)3UYrWe,張志文,00-82436556
515,houtsung-hsien@example.org,*%z8VTt#)J,曾美華,(07) 97910308
516,linchiu-hsiang@example.com,kJ5YLMnz@C,吳淑貞,0931436592
517,clin@example.com,)he6Fo9@A9,劉志強,027 78929811
518,lchuang@example.com,6xNH7iX@5_,張哲瑋,0905-970988
519,ya-ling37@example.org,O8m7avHcm#,楊禹彤,(06) 64952020
520,tsaichih-yuan@example.net,ss8T7O9pP^,陳素珠,0985890288
521,ychou@example.net,xe$g5D6xpW,江秀梅,05-5786819
522,chenshih-chang@example.com,e#eEW5KizA,張威廷,0939-415153
523,chia-hao84@example.com,9)KkF2T(_8,羅碧霞,0921735621
524,qchen@example.com,%Ds2j0sp7J,陳淑芳,01-72377560
525,yueh-tung44@example.org,FUb!9Ity#d,高麗美,01 3185339
526,hsiu-chinchuang@example.com,&)ZXgxEX44,施文彬,09-36978690
527,li-chuchen@example.org,^3wtBcWH0O,鄭冠宇,082 31965584
528,tkuo@example.com,Zbj0MKBZL*,黃承恩,077 95861589
529,li-yun05@example.net,7lB5Y+V&2(,陳志成,0933-544616
530,zsu@example.org,6u^3XpAbf9,陳宜蓁,(08) 83087776
531,li-huashao@example.org,puS)EeEF&4,葉俊豪,0963576846
532,li-chuchung@example.net,%+_7VTtqHo,蘇冠宇,00 5055025
533,vlin@example.org,8D$$V3FG+j,蘇秀蘭,09-1494135
534,hsiu-chin33@example.net,(*7WOuRPNd,葉美珠,07-9297630
535,mei-yu03@example.org,du2yLg2+%*,鄧雅惠,(09) 17082734
536,shu-lingchen@example.com,Y7UML9n%^!,廖俊雄,0996-238574
537,dting@example.org,7X#6zyPtj%,江淑華,049 13344839
538,hsiu-fengmao@example.com,)2zWO#ev0T,劉明珠,03-5895629
539,kchen@example.com,^Xo0VeKMs^,呂俊銘,05-5676719
540,ulin@example.org,4N!4EqxRFB,黃美華,021 41997645
541,tzu-en08@example.com,qKMwHe$h$0,吳秋香,(04) 22975688
542,tsengyu-ting@example.net,s5(A5JRD)G,梁勝雄,013 64049883
543,lini-ching@example.org,^x&DDMWh@9,嚴仁傑,021 16341154
544,chih-chenglin@example.com,&4QfnVkZ)t,陳雅婷,056 10851283
545,cheni-chun@example.com,@0vN&InY_D,陳美慧,064 89703690
546,mei-ling09@example.com,o6@2yBibV_,宋詠晴,(05) 52042495
547,pchen@example.net,yIZPp1k4@5,紀文雄,04-9237582
548,yu-en20@example.org,3*8gI$dD_J,劉金龍,0995112901
549,kuo-hualin@example.org,@0Fxug&r)1,邱冠霖,(09) 99142249
550,bchen@example.org,k!@1JtqmSz,張雅婷,(05) 75292508
551,hsiu-chihchen@example.org,!6rINzy8HW,黃志忠,05-4706816
552,hsiu-lienkang@example.net,i0RO7fy3)8,李淑玲,025 66627474
553,zhung@example.net,#96FAp+o+(,張子睿,08 3929387
554,dkuo@example.net,Yo1eGMkhG#,賴志賢,007 56791578
555,ming-chechen@example.com,ut^B53Hs&7,彭秀霞,03-86063491
556,li-mei92@example.com,&$8eLp^hRu,陳淑華,0992860783
557,ftsai@example.org,_YZb7a#2W8,張榮華,012 50657092
558,dhsiao@example.org,r79%H*!p(k,陳佳蓉,01-9856891
559,wengyu-ying@example.net,6(LpNL9t@G,陳素珠,0983238916
560,plin@example.net,h82D5wVj&!,林秀玲,0956-698240
561,chih-haoliao@example.com,+8&9WyFy+v,王金龍,(01) 69960202
562,kaomei-chen@example.com,A*f9iIw$(l,黃文華,09 7557966
563,hsiu-lan99@example.net,U5OPDFhd@R,蘇秀英,(08) 85989463
564,juanwen-chieh@example.org,bil4e0Eh)l,林正雄,095 67234086
565,su-ching34@example.net,5^G94sVr6#,辜麗華,01 3674877
566,chih-chiang26@example.net,F4UA_qjB#9,黃志鴻,0993479903
567,fkan@example.com,&7ia_IrHGn,林惠美,07-6542521
568,yu-hsiangyeh@example.com,8_1ETanMLk,張建中,04 2899742
569,shu-huichen@example.org,E)XUVsHw)6,郭秀雲,097 23070230
570,hsiehpai-han@example.com,+6DrdbpoAm,朱秀珍,00 5556029
571,hsiu-yun50@example.org,ah5Acmb&+N,張麗華,08-37160712
572,ftsai@example.org,#^h0GnCJz(,陳美玲,04 7763970
573,chenhui-ling@example.net,BA%8KxLu)#,黃品妍,08-37913495
574,mei-lingchen@example.org,$MI451WbJ$,陳俊明,0917140251
575,hsiu-chinchao@example.net,8gSOyZuh%E,李義雄,027 43877750
576,mei-yu95@example.net,%rHdVzc04v,吳金蓮,(05) 54929825
577,mei-chuan12@example.org,H1e!Qoc*%%,蔡子翔,0943-152781
578,li-chuanchen@example.org,bh+9Yfl)KN,黃碧霞,0945-670293
579,i-feichen@example.com,Nl&4JGxn^T,倪怡君,03-8273351
580,bhung@example.com,V_@10G1eky,林家豪,056 67556465
581,supi-hsia@example.org,5t4bcELd*@,孫文彬,08 7211865
582,qsun@example.com,@5OHZ&Ar)n,張雅玲,0961-211408
583,tsengmei-feng@example.org,qcQz5fXOw#,葉政宏,085 56688064
584,khung@example.com,$%K2zSUhqk,莊志成,06-62069352
585,i-chun15@example.org,YA+7y!Vra%,蔡宗翰,07-98182694
586,chien-liangchen@example.net,yoU6ElB__+,林永昌,08 1405731
587,kuan-ting55@example.net,@aV8U6px2n,施國雄,023 82771455
588,chiu-hsiangpan@example.org,gbv^Wzfj)5,潘志明,0905-688832
589,ahsieh@example.org,P*6+Q2r0(d,顏家豪,0967947239
590,jtsai@example.org,n0TI+ex1!W,鄭美珍,0928-343110
591,linwu-hsiung@example.com,P)8jMDuhc_,徐禹彤,07-66750443
592,mei-chulin@example.com,k8BUBUDE#k,彭麗珍,03-58406808
593,elin@example.com,*MIkbX0d40,蔡美珠,0911-985494
594,shih-han96@example.net,(r5nF4nr_i,王志賢,086 78418687
595,ching-i19@example.com,lxJD15#M!3,楊麗琴,0982603446
596,ya-wen28@example.com,_)11KZ2j1S,向靜宜,00-2355355
597,hsuchun-ming@example.com,ttuSxl2Y!3,陳秀鳳,09-9838508
598,cheng-i07@example.net,NU&#R3Axew,吳志明,0913-264972
599,zyeh@example.com,8xw9$Y4z!I,陳柏翰,04-10109980
600,hsiu-chuchen@example.org,F6M35YWf(V,賴宸睿,073 65241872
601,liaomei-yu@example.net,AnH6#Cva_3,翁秀霞,0903955898
602,shu-ching13@example.com,*08UuDp8j7,鍾佳蓉,040 46854991
603,su-chin28@example.net,5vPD+NbZ#b,游品睿,07 4799336
604,liaoshu-ling@example.net,FnZIHtnL_7,黃淑娟,0907-026242
605,mei-ying35@example.org,+X69w5Tx4H,黃俊豪,06-89925022
606,tchen@example.com,*z*xSthx^3,林冠霖,05-3904849
607,vsu@example.org,_kPGkRpg)2,廖淑華,024 72970895
608,tsaichiu-hsiang@example.com,UGRzc4Vi#@,邱文忠,(06) 96571510
609,li-hsuehsu@example.com,20DSGu0h_D,林志雄,002 43902680
610,clo@example.net,gzbK1NvBH!,蔡淑玲,(04) 84199385
611,mei-li24@example.com,@_tWV(i5c2,林仁傑,(09) 94524869
612,wan-tingtseng@example.org,#wWh^SQix4,何美惠,0929-685682
613,chenyu-ying@example.net,!E7UZPtxn^,鐘冠廷,084 26829518
614,ulin@example.net,+!w7FSaZap,蔡麗玉,00-1055951
615,fchen@example.com,W_6#WQcW^k,林秀蓮,00-9525387
616,chouchih-hsiung@example.com,KYS!VHa2*1,王金蓮,0978765346
617,utai@example.net,$#5hMlhs13,蔡志偉,0949-597844
618,suchiu-yueh@example.net,^G&QPpcsT6,趙俊宏,(00) 51641058
619,li-lingchen@example.com,!XoTnPcV+6,吳淑美,(06) 23211403
620,panshu-fen@example.com,S@2^3X9wd&,黃俊傑,(04) 93726976
621,mei-yun78@example.org,_YAB2E9h2y,林建興,05 8289695
622,achen@example.net,(w!A44f)8I,林文彬,0931-103779
623,li-yu64@example.org,$tUE5Ieifg,洪明德,0948681103
624,tchou@example.net,qUK7+7cy9^,張建華,075 87161540
625,choushu-chen@example.net,P*$3ZmBs8j,劉志成,0919988409
626,pai-hunghsiao@example.com,(CfgpRZt86,鄧秀琴,(08) 23845998
627,shu-min32@example.com,@2GILx(2wb,蔡淑娟,02 8126725
628,shu-chenchen@example.org,$X5NKC_g6^,楊淑玲,0979469147
629,hsiu-mei07@example.com,y4DRWnwm!g,吳志誠,05 8312094
630,shu-fen51@example.org,n#E0MU7cF6,游怡君,03-2369549
631,nchen@example.com,^a3HhWPgIV,李雅筑,(07) 98788347
632,tsung-ming72@example.org,#p_N3KrE98,林正雄,09-6062801
633,olan@example.net,cwF6@z50_6,馬美華,0956-041048
634,chin-lung75@example.com,@HQAz3Xzs(,潘欣怡,(02) 78287396
635,po-wen44@example.com,Av*7UBQks),鄭惠美,05-6483454
636,chouwen-hsiung@example.net,a35EJq3H)&,楊聰明,000 96272881
637,hsiu-ying46@example.com,oaObwALm&5,王美娟,(04) 48213535
638,wchen@example.net,+MQd*TyW8c,黃碧霞,00 1058188
639,kani-hsiung@example.net,#xS7c!Kl#2,林金蓮,(00) 12717559
640,khsu@example.org,IloReSZB*8,蕭麗美,05-26356912
641,chaoya-hui@example.org,BXE5$Umhw%,林宇恩,0971504601
642,cchen@example.net,UE(XJHsm*4,鄭永昌,06-57513543
643,tsaitzu-chen@example.net,!ytOVVwx77,鄭秀玉,08-5908505
644,hsiu-hsia70@example.net,&l^O1SfH%0,黃雅惠,(05) 79888416
645,chenchun-liang@example.org,(7Z7T)u^$#,陳碧霞,084 59859724
646,ming-chu45@example.net,+c3VF_ooi_,張國榮,02 4624744
647,ltsai@example.org,+v6THhjoz9,楊雅婷,(00) 23101525
648,chien-hua48@example.com,(AQ1jS862h,何淑貞,0956-328000
649,wen-hsiung85@example.org,+f0CVqy#mx,林宗霖,0904-261051
650,hsiehshu-ching@example.com,y!3L9&GhGg,黃雅婷,0909259556
651,dtung@example.net,!Dy7ZPCm85,吳志文,08-61745600
652,tsengkuan-yu@example.org,11HYLsjO%x,林建銘,04 2213537
653,yehpi-yun@example.net,95TXwva4%3,阮柏諺,02-56446608
654,bliao@example.org,mDOOrimv!0,楊宗憲,088 12036840
655,echieh@example.net,Rm#9SmVVvW,石欣怡,0924142122
656,mei-chen88@example.org,S6RAe0C2$w,高淑惠,056 76218208
657,chia-hao57@example.com,$l8grP7o4y,黃美珠,09-7507922
658,shu-hui13@example.com,E_o3D3b)yN,許麗雲,09-75381256
659,li-mei67@example.com,c(0ANm!v(_,林淑敏,054 35631781
660,machien-liang@example.com,+#3WGPWgDB,陳義雄,(07) 95404600
661,chun-liangtsai@example.net,cW)5#NLs)B,賴淑芬,03 1337226
662,jlin@example.net,+@5*h6FkeW,莊柏宏,07 3039207
663,fkuo@example.org,^8Oq0fL93L,楊承恩,06-2805922
664,otseng@example.org,)OKsX)PqA5,蘇麗珍,08-7623134
665,hsin-ilin@example.com,p#Y4POYflh,洪志雄,(00) 16981316
666,li-chuchuang@example.net,6#Q(HxCc&&,余秀琴,03-9578401
667,tsung-minghsu@example.org,(*E*7aKaDu,楊聰明,(04) 67629261
668,kuoyun-fei@example.com,291X@$aM@^,王文章,04-88090202
669,li-chuanpai@example.com,Ig7CKNHZt&,江俊明,042 22908483
670,su-chin56@example.com,_x!5Rlm!hM,曾信宏,093 62238234
671,mtsai@example.org,!5a3_1Ahee,黃素珍,0986-924104
672,chenli-chuan@example.net,&0H@0E(mOh,李怡婷,0941-715107
673,shu-ling76@example.org,14tvRA+v%n,林建成,(01) 90167999
674,tsaitzu-hao@example.com,(8ztCJ@y(H,朱美華,07 7641243
675,ihan@example.org,&Fp92UEvJH,張秋香,0900891399
676,yhsieh@example.net,(41pMfom#v,陳淑芬,0969305165
677,tsengpi-chu@example.org,!FKlOMbG5d,鄭美玉,04-7885444
678,cheng-enlin@example.com,&eYZ(fJH7D,陳美麗,0912-601910
679,cchen@example.org,@L1VaRNsrk,吳志強,0903441545
680,schen@example.net,S9PdkoS0!9,孫冠宇,00-43945750
681,wei-ting92@example.org,!a2D1Qhf9^,林麗玉,097 18736865
682,schen@example.com,XuFnNIws$7,林俊良,0914665081
683,chin-hsingtseng@example.org,_!rWIBGg6W,許佳穎,08 8257164
684,mei-chen55@example.org,SH+9q7mv6#,翁秀英,062 30893191
685,mlin@example.org,(*)*08HwpR,楊宸睿,01-35883694
686,tzu-hsiangshe@example.net,$$8SlHZqZ7,徐淑美,0977537031
687,hsin-ihsu@example.com,#NBVbx^gM1,温明輝,08-3814203
688,chih-yuan45@example.net,G9OvPPhz#V,林怡婷,0980-833916
689,hui-meitsai@example.com,)NXih#^*)4,吳素貞,09-52638758
690,thsieh@example.org,F87p9Payn(,林國榮,(08) 32116714
691,mei-yu77@example.net,7^G8CwEB(0,林俊良,036 84229525
692,li-chu41@example.net,koV*vpnB$7,周淑卿,0974-050539
693,wengwen-hsiang@example.net,(iIV4udox6,葉世昌,(07) 16820378
694,mlin@example.net,+1D8xqAd74,何秀蓮,00-51584811
695,kuo-hua32@example.com,Yv)4BXfj4+,王秀美,06-8350413
696,xlin@example.com,Rfo5mEeH)M,黃進發,(04) 49724426
697,liaohsiu-hsia@example.com,&s5BkOoGA),劉怡君,(04) 83569517
698,li-lingsung@example.com,3u4GLaVFA+,許俊良,04-2902848
699,shu-chuan85@example.org,*C86@WizUf,沈世昌,01 3742944
700,chenshih-han@example.com,X3P_VE7w+%,劉秀琴,0966-741986
701,mlin@example.net,^o+HVPi@7m,李靜怡,04 9356497
702,li-chin76@example.net,_pcDp%Bo@5,羅建銘,00-51669658
703,li-ching34@example.net,nMLsvGWi#2,張志豪,05-7001194
704,chuanghsiu-chin@example.com,#7VW8jvejf,林國華,0978-667353
705,yuanhsiu-mei@example.org,6%2CTpR$xK,黃冠廷,05-61059805
706,kuo-jungyeh@example.org,$7UJmi7ss(,邢美英,08-73167398
707,chia-hung09@example.com,$6bSOkOPF*,劉家宏,013 23862299
708,chenmei-chu@example.com,!^B2+X9rmY,李正義,024 14245067
709,zweng@example.com,&MYhHHr$%3,陳美玲,05-7335031
710,yehmei-ling@example.org,vMlb1K+k#5,蔡明宗,01 4614219
711,jhsiao@example.com,T!0GOcQjet,葉國榮,(08) 70349366
712,mei-lanchen@example.com,E$5aPJBcQ&,劉秀霞,07 1573209
713,mei-lanhsu@example.com,*D5VS#Qx&r,陳淑惠,07-3829274
714,linsu-ching@example.org,$1r7^jhvO&,陳志宏,(02) 75018056
715,shu-meiyeh@example.org,9$7VCUyV)b,陳嘉宏,05-58028277
716,jyeh@example.com,&8n+6IVi%1,吳俊男,0917705008
717,shu-chuan16@example.org,!Td4ZEScS%,蔡美珠,011 50845404
718,mhsiao@example.net,*hVqg^IU+7,何明宗,(07) 19230576
719,wengsu-chen@example.com,^%1SYRkcMw,陳玉美,(09) 71215718
720,hsiu-lan41@example.com,$2u1tM!x8i,劉志明,0990-606823
721,liaomei-yun@example.com,M&4PE#XCBk,林俊銘,0990-450779
722,hsiu-ling65@example.com,o@6Bz7tfzE,宋建興,0922-685015
723,chun-mei89@example.org,+0AeIoMc7A,余冠霖,09-1730797
724,jung-hua83@example.com,$TXJPa6v^9,林麗卿,02 6275218
725,zchou@example.com,$4WA2U!vHK,王俊宏,0968526721
726,chia-hao59@example.com,V&j%1QkraX,葉俊銘,02-73579693
727,hsiu-chinchen@example.com,GW&AF_eb!4,李美蘭,0991394718
728,ctsai@example.org,J&4mQ%!mQL,陳美珠,(08) 77138208
729,li-yunhsiao@example.com,+8KmvDyJuj,潘柏翰,01-1325520
730,hsin-hungchen@example.com,XK%3DhEyV%,張武雄,0966128347
731,kuo-hua52@example.com,)Ne)DS6v2f,詹明宗,0930547079
732,hsiu-fenglin@example.org,x+9UD+dC!8,張威廷,02-7903302
733,kuo-hsiung71@example.com,#%1Q6WWCup,羅素珍,08-21686448
734,cchen@example.com,sI1Aez$q!g,楊麗玉,02-92221082
735,pin-yulin@example.net,(L2kBigyzv,簡柏宏,(02) 59775325
736,hui-chenpan@example.com,@5KMzM#Hj7,翁美惠,00-88316292
737,ttseng@example.com,T_2GhD3aJE,顏碧雲,09 9772966
738,chia-hao63@example.org,m4PXD(u8+),施志宏,011 64780745
739,sungmei-yu@example.net,*8*QrTOeT4,馬秀霞,07-56528833
740,wanghsiu-yu@example.com,0f)7e8Zc&m,洪玉鳳,(06) 78954347
741,otsai@example.net,o9a_3Wd#a*,陳志鴻,0915-301415
742,chenwen-hsiang@example.net,zO#2PTwqaw,梁仁傑,040 85565838
743,hlin@example.com,_!WDzb2W43,莊淑芬,0944345211
744,epan@example.org,n0WUFg)F$L,王詠晴,02-44936322
745,htsai@example.com,ueB0c6Uy%H,溫美玲,(03) 47782627
746,holi-chu@example.net,a&OG7PjZ+H,何雅雯,(03) 68369169
747,linchun-yu@example.org,GX0QUumJw),李美麗,0923170215
748,eweng@example.net,hYGai_bz_5,范文傑,007 13636244
749,mei-hua03@example.com,0@2h8Tc6*0,劉美玲,07 8196512
750,liaomei-lan@example.net,o6UBrWj1)d,楊美慧,07-33655916
751,phung@example.com,K&M3@KQo$*,顏柏宇,05-76193705
752,yu-enchen@example.org,ztJ6X5e3#e,楊文章,03 4127496
753,tengwen-hsiang@example.net,Ft@8HjG_X&,吳惠玲,03-89021948
754,wen-pin82@example.net,xLYzeKcx&1,潘欣妤,003 60265340
755,li-chuansu@example.com,*PUW6OqP_4,蕭美雲,0957-551331
756,kuohsiu-chu@example.net,!9oIarRE07,林美珠,07-8397608
757,li-chu97@example.org,EiIflLDn_3,曾志忠,(08) 33705801
758,vhsiao@example.com,%m2SbZnx*3,楊玉蘭,0928-481417
759,pai-yuchen@example.com,c0AoTeea&n,沈勝雄,08-2434830
760,linmei-yu@example.net,^LEno5&t8C,鄭俊良,05-19609765
761,li-mei67@example.net,_)3RmyFK@h,王冠霖,0941832515
762,hsiu-chu73@example.org,^2^7TPfym9,徐柏諺,07-12946865
763,shu-chingchen@example.net,*b7UCNEfLW,楊寶珠,01 7023980
764,chenyu-chin@example.com,APUlukhw$3,施苡晴,048 24789207
765,wen-hsiangtsai@example.net,%w1LXnTBx2,柯宥廷,00 6951086
766,chenpao-chu@example.org,(2^RlNqWap,戴秀華,05 2761335
767,yu-chinchen@example.org,$x17BgQKsB,方國榮,(02) 64175436
768,wchen@example.org,c9SvYliW_V,林雅婷,0929-995745
769,dlin@example.net,^*0BvQbAYE,邱慧玲,(08) 33408798
770,ywei@example.net,)19Zghm35H,王寶珠,0983-476083
771,hsutzu-hao@example.org,aBLzsQy3*2,涂志忠,03-9828534
