AddressID,CustomerID,ReceiverName,Phone,Address,PaymentMethod
354,297,高淑美,087 51946795,731 蘆洲縣昆陽街604號1樓,Cash on Delivery
355,298,楊文章,00-8170549,726 永和動物園路270號之7,Apple Pay
356,299,林博文,06-54167009,828 關山市劍潭巷3段92號4樓,Apple Pay
357,300,黃秀美,0963-192423,273 草屯縣奇岩路9號2樓,Line Pay
358,301,許素琴,0946-803641,799 中壢大仁街5號之0,Cash on Delivery
359,302,王志偉,(06) 18318820,85541 高雄中央巷20號1樓,Credit Card
360,302,陳志宏,00 8335352,69244 臺東民享街563號1樓,Line Pay
361,303,饒郁婷,(05) 78873761,52666 雲林文昌路769號之3,Credit Card
362,303,陳志宏,00 9529836,63249 台南縣長安街50號2樓,Cash on Delivery
363,304,張俊明,(03) 89729035,47841 大里市復興巷249號9樓,Apple Pay
364,305,許子睿,07-7233453,598 宜蘭縣劍南街87號之5,Line Pay
365,306,黃秀美,03-1960209,487 連江市文昌街849號6樓,Line Pay
366,307,汪秀霞,09 6308016,758 連江市復興路597號7樓,Credit Card
367,308,陳宇恩,00 6554081,709 台南廣慈路3號0樓,Cash on Delivery
368,308,吳冠廷,0929-930423,762 苗栗市文昌街52號之8,Credit Card
369,309,魏文雄,05-21338331,514 新竹象山巷71號之8,Cash on Delivery
370,310,王慧玲,(06) 72431896,691 苗栗博愛路930號2樓,Line Pay
371,311,羅志豪,0974-788721,33655 台北平和街7段24號之9,Credit Card
372,312,廖建宏,(04) 78219905,100 斗六林森街886號7樓,Cash on Delivery
373,313,李俊傑,06-50123965,29840 楊梅縣文昌街88號之6,Apple Pay
374,314,劉淑芬,0981-670512,664 新營莒光路26號之0,Cash on Delivery
375,315,陳文彬,0992003040,719 關山華興巷4段15號9樓,Cash on Delivery
376,316,陳志豪,01-8483743,83974 北港華興巷21號之6,Apple Pay
377,317,蔡政宏,0923-869048,12204 馬公縣和街街57號之2,Credit Card
378,318,陳雅惠,0904-728634,96980 連江縣自強路954號3樓,Cash on Delivery
379,319,黃淑芬,0987-428670,237 花蓮市新店巷4號之9,Apple Pay
380,320,秦俊宇,(04) 24420923,12716 太保縣永和街6段9號之0,Apple Pay
381,320,周雅雯,029 36693846,161 關山福德巷1號3樓,Apple Pay
382,321,林家豪,08 6959993,17027 馬公松山巷4號8樓,Line Pay
383,322,林美英,04-87871345,14973 台東育英路4號7樓,Cash on Delivery
384,323,吳素蘭,05 6008659,766 朴子市永寧巷6段23號之0,Cash on Delivery
385,324,范進財,02 8228432,354 斗六南路928號0樓,Line Pay
386,325,邱宗憲,06-84507758,70718 八德大坪巷14號之8,Apple Pay
387,326,黃志偉,035 52213500,11212 卑南光華路6段9號9樓,Credit Card
388,326,謝宗翰,04 2970546,711 馬公縣新埔街442號之2,Credit Card
389,327,謝建興,0935802768,510 新營縣育英街26號之3,Apple Pay
390,328,紀雅雯,00 9299896,503 三重縣平和巷330號3樓,Line Pay
391,329,林家豪,0962636792,656 彰化市新興街8號之8,Cash on Delivery
392,329,謝美雲,0993-074739,642 竹田市龍山寺街981號3樓,Credit Card
393,330,許博文,08-25001686,15997 橫山新莊街29號8樓,Credit Card
394,331,王哲維,(04) 50502140,51279 白沙市新興巷5號之5,Line Pay
395,332,陳志忠,06 6985830,880 梅山市新生街357號之3,Credit Card
396,333,林明宏,06 5736428,94420 新竹市復興路69號之8,Line Pay
397,334,呂素卿,03-38858147,42631 橫山縣成功街5號之2,Cash on Delivery
398,335,徐麗珠,(08) 30217406,992 竹北縣福德街9號之7,Cash on Delivery
399,336,楊美玉,0960-291412,81217 澎湖劍潭街8號之1,Apple Pay
400,337,吳國雄,089 29756284,63537 北斗小碧潭路157號5樓,Apple Pay
401,338,郭心怡,0912334735,18308 桃園華興巷8號8樓,Cash on Delivery
402,339,游美玲,01 1379156,68570 永和民生街3號4樓,Line Pay
403,340,葉建興,0933247708,67513 竹田長安路2段3號3樓,Line Pay
404,341,楊志銘,04-7763073,42345 斗六市府中路2段5號之3,Apple Pay
405,342,張宥廷,086 29477834,472 台東市延平巷431號之2,Line Pay
406,343,楊正義,(01) 14481772,159 橫山市學府路93號之8,Line Pay
407,343,紀恩碩,02-2697873,274 台南縣大坪巷788號5樓,Line Pay
408,344,蘇進財,04-95084010,188 台北市五福路3號之6,Line Pay
409,344,蘇惠珍,0970038401,78573 鳳山縣國凱八德巷2段104號之5,Credit Card
410,345,廖宜蓁,0997-284292,95828 苗栗縣自由路275號之1,Apple Pay
411,346,劉家瑋,0949-105817,21045 頭份民享巷586號7樓,Credit Card
412,346,王建銘,050 39954309,476 竹北東湖街7號6樓,Line Pay
413,347,林仁傑,086 10666522,93854 花蓮市水源巷40號0樓,Apple Pay
414,348,梁素琴,004 34627198,846 白沙縣象山街9段8號9樓,Cash on Delivery
415,348,洪明哲,0949562285,47082 永和縣民有街53號8樓,Credit Card
416,349,葉秀美,026 26971505,781 豐原市民富路9段4號之2,Apple Pay
417,350,簡麗珠,08 9240164,328 朴子永寧巷4段884號之7,Credit Card
418,351,蔡羽彤,0990-687846,212 關山市忠義街8號5樓,Apple Pay
419,352,陳志偉,01-83426964,662 竹田縣育英街6號之4,Cash on Delivery
420,353,林志豪,(09) 81487735,512 雲林信義路4號之2,Apple Pay
421,354,蔡素珍,0913-128225,35838 草屯市民族巷71號之7,Line Pay
422,355,張素珠,065 51955856,723 板橋市新生路6段42號之7,Cash on Delivery
423,356,洪志賢,06-3444204,854 關山東興巷782號之4,Credit Card
424,357,孔芯語,06-45096934,519 北港蘆洲巷4號9樓,Credit Card
425,358,莊麗香,0921693236,22416 新營仁愛巷41號之0,Apple Pay
426,359,吳志偉,06 9888750,11639 橫山太平街3段567號1樓,Credit Card
427,360,林淑貞,00-92843719,762 中壢市民權路6段1號9樓,Cash on Delivery
428,360,張哲瑋,04-5569464,376 蘆竹縣頂福州路5段309號1樓,Cash on Delivery
429,361,陳承翰,07 6631544,94015 永和新北投街4號6樓,Line Pay
430,362,楊志宏,03-9920263,759 嘉義福安巷4號1樓,Line Pay
431,363,尤家豪,(08) 45378400,84948 褒忠縣文化路7號之2,Apple Pay
432,363,陳志強,083 81461405,97032 花蓮光復街8段1號3樓,Line Pay
433,364,鄭淑玲,(05) 83910836,92122 新竹土城巷755號0樓,Cash on Delivery
434,365,陳玉蘭,00-7956606,796 蘆洲仁愛街629號6樓,Apple Pay
435,366,林文龍,0915594004,44765 阿里山西門路6號之4,Credit Card
436,367,鄭秀玉,(09) 65135578,22305 中壢大坪街425號0樓,Cash on Delivery
437,368,張文龍,08-56813963,468 草屯永寧街202號2樓,Line Pay
438,369,高俊宏,(07) 49105759,876 梅山市淡水路5段87號9樓,Apple Pay
439,370,林建宏,(01) 94202809,59060 北斗市林森街223號之8,Apple Pay
440,370,劉志豪,0904557048,13780 新竹縣天母路9段3號0樓,Apple Pay
441,371,張志賢,0920851633,33328 關山天母街65號之3,Cash on Delivery
442,371,許秋月,0908-538431,45508 蘆洲縣大同巷853號之0,Cash on Delivery
443,372,謝怡君,0934015370,45179 平鎮市大仁路39號之1,Apple Pay
444,373,劉秀琴,0986-201542,74815 台北信義街387號8樓,Cash on Delivery
445,374,林淑芳,0971918878,38456 宜蘭縣育英街813號1樓,Cash on Delivery
446,375,陳玉蘭,0916-462417,18822 汐止市廣慈巷8段382號5樓,Cash on Delivery
447,376,潘美玲,05-9559421,856 桃園市大橋頭巷196號之8,Cash on Delivery
448,377,林雅玲,0959596870,228 竹田正義巷13號9樓,Credit Card
449,378,連政宏,023 43589962,65947 褒忠縣石牌路6號之0,Credit Card
450,379,簡信宏,0961-551108,23221 中和縣蘆洲街212號之2,Apple Pay
451,379,吳雅惠,0993713069,43675 朴子市學府街163號9樓,Cash on Delivery
452,380,林家銘,09-3298987,661 梅山延平街9號之0,Apple Pay
453,381,戴博文,(02) 81408121,90994 三重雙連巷23號5樓,Line Pay
454,382,郭怡婷,0977187851,528 阿里山縣民生巷83號0樓,Cash on Delivery
455,383,張麗玲,0950-447675,871 豐原市忠孝路933號8樓,Apple Pay
456,384,陳美惠,04-7043637,230 蘆洲縣文化路959號之4,Cash on Delivery
457,385,卓彥廷,05 5407354,364 太平市文昌街13號之3,Line Pay
458,385,陳建志,05 1374166,322 八德四維巷669號之5,Apple Pay
459,386,陳文賢,01 9802653,419 牡丹縣大橋頭街7段549號3樓,Credit Card
460,387,顏淑珍,0954-051416,95486 高雄民享路64號9樓,Credit Card
461,388,游威廷,07-3562112,940 臺東土城路7段5號0樓,Credit Card
462,389,郭雅萍,(07) 75684923,47920 連江市光華巷523號之8,Cash on Delivery
463,390,蔡雅婷,00-41785288,375 臺中民族巷8號1樓,Apple Pay
464,390,盧雨霏,(06) 64177562,877 基隆大安巷41號之5,Apple Pay
465,391,黃美惠,042 26591327,484 橫山縣南街62號之3,Cash on Delivery
466,392,吳正雄,02-52938480,48414 板橋市延平街5號7樓,Apple Pay
467,393,李建良,02-63353606,841 汐止小碧潭路5號之6,Credit Card
468,393,賴正義,07 5486485,10739 斗六復興街705號之5,Credit Card
469,394,林冠宇,0912462106,863 雲林縣永安路28號1樓,Apple Pay
470,395,邱宇翔,03 6516592,266 阿里山文山巷3段2號之4,Apple Pay
471,396,劉博文,04-95110207,607 北斗石牌路6段1號6樓,Credit Card
472,397,陳美華,(08) 55355662,91044 斗六市大安路7段967號9樓,Cash on Delivery
473,398,莊美鳳,02-58623652,518 彰化大同街934號之9,Line Pay
474,399,鍾淑惠,05-33178159,876 頭份民權街40號8樓,Credit Card
475,400,邱秀枝,03 2489646,374 宜蘭市西門巷6號之5,Cash on Delivery
476,400,周志強,0957738722,806 鳳山文化路9段555號之7,Apple Pay
477,401,潘明輝,0982-519692,90660 台中頂福州路7號之6,Line Pay
478,402,張雅慧,07-3149983,86526 板橋公園巷627號之6,Cash on Delivery
479,402,邱政宏,0900584176,235 阿里山華興路76號8樓,Line Pay
480,403,陳麗珠,0988-208383,50232 褒忠市蘆洲巷1段899號5樓,Apple Pay
481,404,黃淑芳,(08) 32079707,72256 台南育英路326號1樓,Credit Card
482,405,張淑娟,05 1135544,735 新北縣光華路71號7樓,Cash on Delivery
483,405,蔡淑卿,0937-182113,685 蘆洲縣雙連巷2段718號之1,Cash on Delivery
484,406,張世昌,0912841891,723 澎湖博愛巷445號之8,Line Pay
485,406,鄭玉英,(04) 17380041,238 頭份市士林巷89號之9,Cash on Delivery
486,407,胡俊男,0916-845023,482 新營三民巷3號1樓,Apple Pay
487,408,鄭志偉,090 61696008,38188 基隆縣新生路723號之8,Credit Card
488,409,張子恩,07-55456718,74080 馬公市府中街71號7樓,Credit Card
489,410,陳家榮,041 97478564,96109 竹北西門巷6號之0,Line Pay
490,411,劉志偉,02-51870385,889 卑南長春街35號1樓,Line Pay
491,412,鐘文華,04 3111123,58725 鳳山水源街2段60號之8,Line Pay
492,413,曾秀珍,003 69081076,712 橫山市大勇巷7號之2,Credit Card
493,414,陳文欽,07 4133628,339 牡丹光復街90號之5,Credit Card
494,415,黃文彬,00 4194370,85843 中和土城街621號之9,Credit Card
495,416,陳志雄,028 60686495,591 基隆縣迴龍巷1號之8,Cash on Delivery
496,416,梁志強,01-9584753,935 朴子市光復路912號之6,Line Pay
497,417,蔡俊豪,(07) 43470449,95470 牡丹縣新北投路465號7樓,Credit Card
498,418,徐柏翰,0991-301031,25976 永和和平路59號之9,Cash on Delivery
499,419,楊宗翰,06-1604778,55252 豐原市關渡巷46號之7,Apple Pay
500,420,郭雅玲,07 3094007,73194 高雄縣永寧巷3號0樓,Line Pay
501,421,胡宇翔,0918-414509,426 中和廣慈路19號4樓,Cash on Delivery
502,422,蔡素蘭,09 4378967,37781 連江古亭街2號3樓,Apple Pay
503,423,張淑美,04-6311855,77552 汐止育英街89號7樓,Line Pay
504,423,賴秀美,078 69547530,59026 牡丹市自強巷9號之1,Credit Card
505,424,羅美玉,01 9552148,195 台中市博愛巷931號4樓,Apple Pay
506,425,林志明,0999713711,62602 三重民權巷86號4樓,Cash on Delivery
507,426,蔡志遠,02-7246646,467 竹田中和巷5號1樓,Cash on Delivery
508,426,林俊明,02 6196935,847 北斗昆陽巷72號之2,Line Pay
509,427,陳秀霞,(01) 34760676,23168 澎湖府中街28號之6,Line Pay
510,427,李宗憲,(08) 55371525,326 馬公中華街7段60號之1,Apple Pay
511,428,黃月英,085 49683145,28968 竹北縣育英路45號之0,Cash on Delivery
512,428,李淑娟,09-8849121,148 牡丹市中興街3段6號之6,Credit Card
513,429,謝秀華,09 9710368,32572 朴子自立街675號8樓,Line Pay
514,430,王麗華,07-41408363,694 新營縣東湖巷8段6號8樓,Line Pay
515,431,曾淑玲,0921601212,77409 白沙民享街34號3樓,Cash on Delivery
516,432,劉淑芬,0999-943942,72020 北斗府中路868號之2,Cash on Delivery
517,433,曲金蓮,08-7928174,67736 彰化新生街3號6樓,Credit Card
518,434,張秋月,0975288628,688 竹田市信義街671號之4,Line Pay
519,434,翁哲維,063 47527559,133 三重育英巷5段5號之6,Credit Card
520,435,陳淑娟,089 37628256,53002 竹田中興巷4號5樓,Cash on Delivery
521,436,黃玥彤,08-2273448,12032 北斗三民巷52號9樓,Credit Card
522,437,楊金鳳,06 9030991,41414 汐止市士林巷4號2樓,Apple Pay
523,438,胡志忠,04 9516579,916 員林縣新埔巷339號之1,Line Pay
524,439,許承翰,03-67627165,145 八德延平路64號8樓,Apple Pay
525,440,鍾玉梅,(05) 23959453,52398 古坑天母街551號7樓,Credit Card
526,441,陳冠廷,0915-194467,20743 梅山松山街7段26號4樓,Apple Pay
527,442,呂玉英,0917814750,325 古坑大仁街9段824號8樓,Credit Card
528,443,劉文彬,0949043993,537 竹田市民富巷75號之6,Apple Pay
529,444,許柏翰,(07) 99962586,983 關山市南街42號之9,Cash on Delivery
530,445,連文正,04 8068008,70743 苗栗關渡路5段229號7樓,Line Pay
531,446,張麗珍,0957284067,43072 雲林正義路546號之9,Cash on Delivery
532,446,傅信宏,0914-883692,662 板橋市勝利街647號7樓,Cash on Delivery
533,447,曹碧霞,09-3458733,177 中壢五福路9號7樓,Credit Card
534,447,廖秋香,05 4439356,90512 竹北天母路26號3樓,Cash on Delivery
535,448,蔡麗雪,0985810750,47602 永康四維巷5段81號之7,Line Pay
536,448,楊金龍,023 53367939,67317 朴子忠義街804號9樓,Cash on Delivery
537,449,黃宗憲,096 49342921,33431 竹北莒光巷8號2樓,Line Pay
538,450,黃志鴻,04-5441282,987 八德中央巷67號之4,Line Pay
539,451,林麗雲,08-6269960,74349 臺東和平路55號之3,Credit Card
540,452,蔡柏諺,07 9380587,32047 中和縣復興路889號之6,Cash on Delivery
541,453,劉淑惠,08-6606848,226 彰化縣大同路1號7樓,Cash on Delivery
542,454,沈雨霏,0987-401383,81336 板橋市太平街781號之5,Apple Pay
543,455,陳佳蓉,09-7181146,382 太平南路65號之4,Line Pay
544,455,黃玉鳳,0925-995290,825 蘆洲市自由巷177號之6,Credit Card
545,456,黃淑貞,0966-551978,425 中壢市正義街57號1樓,Cash on Delivery
546,456,葉宇翔,006 20231511,850 新營縣正義巷575號之7,Apple Pay
547,457,吳品睿,00-8426950,70747 宜蘭縣關渡街8段6號2樓,Apple Pay
548,457,鄭雅惠,(06) 53913678,32755 牡丹縣民富路5段488號之8,Line Pay
549,458,黃麗美,019 77528319,672 草屯市迴龍路84號4樓,Cash on Delivery
550,459,陳秀娟,06-7662329,97772 北斗縣中華街9段552號之7,Apple Pay
551,460,黎志雄,006 79552510,599 台東縣新埔街2號4樓,Line Pay
552,461,周志鴻,0937634872,419 阿里山市芝山街46號之4,Credit Card
553,462,曾秀美,(01) 73241397,22541 竹北龍山寺街8號5樓,Credit Card
554,463,吳淑惠,0988401518,828 三重市關渡路448號之9,Apple Pay
555,464,陳惠美,061 31771499,593 關山縣土城巷8段505號8樓,Apple Pay
556,465,陳秀蘭,0900453250,646 汐止士林路11號之1,Credit Card
557,465,林文雄,06 7617688,63190 蘆洲中正街9號之6,Apple Pay
558,466,陳志遠,0900021206,677 太保松山街7段755號2樓,Credit Card
559,467,洪素珠,0953-689496,95851 臺中博愛街69號9樓,Credit Card
560,467,張志遠,095 85310652,79665 金門自強路85號之9,Line Pay
561,468,陳素貞,066 72216950,34407 永和長春路46號2樓,Cash on Delivery
562,469,邱秀珍,0983-800562,909 屏東林森巷24號之6,Apple Pay
563,470,廖美麗,07-6516722,52986 新營縣大橋頭巷42號之9,Cash on Delivery
564,471,趙怡婷,024 88336689,374 卑南縣育英街438號7樓,Line Pay
565,472,許文華,08-50377219,39299 竹北南街4號之7,Cash on Delivery
566,473,易麗珠,04-2292109,88552 新營縣大智路41號0樓,Credit Card
567,474,盧雅慧,0983113123,703 澎湖平和巷416號5樓,Credit Card
568,474,蔡麗美,03 5990513,47000 台南縣新生路210號之3,Cash on Delivery
569,475,尤美慧,(02) 38435857,290 員林縣長安路6號7樓,Apple Pay
570,475,曾正雄,04-1669798,61395 新營縣自由巷89號之3,Credit Card
571,476,汪淑娟,0917226127,99927 楊梅自強路1號之8,Apple Pay
572,477,莊怡君,03-36458609,609 臺東迴龍巷1號9樓,Line Pay
573,477,高文忠,0913-012404,235 台東市新興街5段9號0樓,Cash on Delivery
574,478,蔡淑芬,02-62181483,73085 北斗大安街817號6樓,Line Pay
575,479,張碧雲,09-9300795,755 汐止市大智街9段349號6樓,Credit Card
576,479,朱靜怡,(08) 46640041,51249 新北仁愛路7段87號之9,Cash on Delivery
577,480,林冠廷,016 39318638,513 南投市博愛街6號2樓,Apple Pay
578,480,洪麗華,0973-568006,22973 新竹縣新生路9號6樓,Cash on Delivery
579,481,陳素琴,08-71590075,171 楊梅新北投路58號0樓,Credit Card
580,482,張冠霖,01 6061769,839 高雄頂福州巷8號之1,Apple Pay
581,483,蘇淑芬,03-51933639,412 板橋縣北投街88號之4,Line Pay
582,484,蘇子豪,0928-920848,57737 台東縣福安街974號之5,Line Pay
583,485,許雨霏,0935-466374,426 平鎮淡水路4段939號之2,Line Pay
584,486,譚雅玲,080 62222665,233 新北古亭路727號之1,Cash on Delivery
585,487,黃品睿,038 77464489,804 臺東縣中正街2段33號3樓,Credit Card
586,488,陳素貞,04-2680638,96140 頭份市成功街3段816號7樓,Credit Card
587,489,胡信宏,0989-255075,49823 桃園文山路435號之6,Cash on Delivery
588,490,陳宥廷,0998727151,36867 金門新興路512號2樓,Cash on Delivery
589,490,江宇軒,01-63323399,198 馬公縣水源巷8號8樓,Apple Pay
590,491,戴信宏,0906082132,57581 澎湖博愛街8段15號9樓,Credit Card
591,491,蔡子睿,05-9865729,39257 台中新北投路8號之9,Line Pay
592,492,金俊宏,08 4033124,812 褒忠關渡巷14號之5,Credit Card
593,493,黃文華,06 5894821,897 臺東國凱八德路8號5樓,Apple Pay
594,493,謝志成,081 18888026,39809 桃園福安街83號0樓,Line Pay
595,494,賈承恩,03-15194187,72582 新竹府中巷8段954號之8,Credit Card
596,494,羅文雄,0998441006,331 彰化中正巷655號之2,Line Pay
597,495,顏家銘,07 5934176,992 花蓮南路35號之6,Line Pay
598,496,黄玉珍,08-96805436,167 竹北長安路5號之7,Line Pay
599,497,林秀玉,0939-708831,46494 豐原市自強路41號之1,Credit Card
600,497,王秀英,05 5882106,434 永康三民路72號之5,Apple Pay
601,498,黃秀琴,073 87597522,278 臺中市昆陽街39號之6,Apple Pay
602,498,李明宏,0920-373525,356 彰化自由街1號4樓,Apple Pay
603,499,黃子豪,09 5510601,372 嘉義市福安巷19號之3,Line Pay
604,500,吳俊賢,(00) 16702155,41579 蘆竹縣大坪巷96號之5,Apple Pay
605,501,謝美珠,(07) 40730574,641 北港市自立巷7段29號5樓,Line Pay
606,502,莊美惠,0901-875960,39459 牡丹自立街9號之6,Cash on Delivery
607,503,謝建中,00-51900645,50343 永和芝山街92號之5,Credit Card
608,504,程俊宏,0936610540,23957 雲林縣昆陽街377號2樓,Line Pay
609,504,尤秀霞,00-49362618,37314 牡丹東湖街7號3樓,Line Pay
610,505,曾秀鳳,08 4912901,552 金門土城巷5號之5,Apple Pay
611,505,何冠宇,0966423086,839 台中中正巷2段7號0樓,Line Pay
612,506,陳建宏,087 83077589,96573 彰化自強街703號8樓,Cash on Delivery
613,507,陳正雄,03 3954328,10418 阿里山松山街7號5樓,Line Pay
614,507,陳秀枝,04 3184618,85283 斗六莒光街2段9號之1,Credit Card
615,508,蔡家銘,023 23457233,160 鳳山頂福州街474號9樓,Line Pay
616,509,黃麗雲,01-35335825,38870 北斗市關渡巷947號之0,Line Pay
617,509,楊明德,0911-042018,91377 新北縣東興路96號之9,Line Pay
618,510,林志銘,0971421727,346 竹田縣福安巷63號之7,Cash on Delivery
619,511,張美玲,(06) 82384842,461 新營劍潭路6段934號之9,Cash on Delivery
620,512,林文彬,0990945826,61774 八德永安街8段6號之4,Apple Pay
621,513,彭碧珠,058 74105336,93481 草屯縣廣慈路1段3號之2,Line Pay
622,514,林明宏,078 13379896,21511 臺中紅樹林巷3號之4,Apple Pay
623,514,陳麗華,001 60171061,230 桃園市古亭巷5號之8,Line Pay
624,515,林柏霖,0959-724001,623 北斗縣紅樹林街11號之8,Credit Card
625,516,范正義,08-7239736,235 中壢三民路620號之7,Apple Pay
626,517,莊俊賢,(09) 34193426,113 樹林淡水巷61號9樓,Cash on Delivery
627,518,陳玉玲,0923-382570,310 永康長安路1號2樓,Cash on Delivery
628,518,張家豪,004 33907758,593 新營市中央街910號1樓,Credit Card
629,519,林冠宇,059 13325363,99442 員林大同巷90號之6,Credit Card
630,519,蔣淑惠,01-77150908,807 花蓮紅樹林街566號6樓,Apple Pay
631,520,楊俊傑,0976-659192,467 白沙市和街路9號3樓,Line Pay
632,521,徐秀枝,00-3789218,97705 太平縣林森路8號6樓,Line Pay
633,522,陳麗琴,0936-707217,22198 橫山中山路393號9樓,Cash on Delivery
634,523,呂淑華,0933-114299,85547 太保劍潭路67號4樓,Line Pay
635,524,湯美珠,0914-922291,73996 八德市大同街3段45號之6,Cash on Delivery
636,525,徐美惠,0965132143,525 三重東興街45號5樓,Line Pay
637,526,徐麗卿,0922-705904,156 北斗縣和街巷9段62號2樓,Cash on Delivery
638,527,傅玥彤,01-51202844,425 豐原劍南路8號之4,Cash on Delivery
639,528,許素蘭,00-16059415,39837 新竹德路1段4號之7,Credit Card
640,529,蔡志豪,039 84249419,51205 花蓮昆陽路8段617號之8,Line Pay
641,530,林志偉,0912126805,258 平鎮勝利路6號之6,Credit Card
642,531,許秀枝,09 9250021,23034 南投縣國凱八德巷523號之6,Apple Pay
643,532,彭俊傑,02-8330838,49884 關山大同路9段461號8樓,Credit Card
644,533,白淑敏,087 89199011,21196 褒忠林森路297號之5,Apple Pay
645,534,孫苡晴,05-83691127,142 永和縣永安路7號6樓,Line Pay
646,534,黃思妤,036 86004265,274 光復縣府中巷59號8樓,Credit Card
647,535,王秀珍,02 6480410,600 太平東湖巷2段2號之1,Apple Pay
648,536,王碧霞,0919-494644,88779 臺東新莊路1段2號之3,Cash on Delivery
649,537,郭美珍,0905-803180,265 樹林萬隆路5號1樓,Apple Pay
650,538,葉玉珍,(08) 45526858,17219 八德市古亭街8段84號之9,Line Pay
651,539,林怡婷,0909222465,86273 屏東學府路74號7樓,Credit Card
652,540,吳淑芳,06 8121037,268 台南市新莊街8號3樓,Cash on Delivery
653,541,陳雅婷,00-1448081,199 蘆竹市新北投街91號4樓,Apple Pay
654,542,林春美,(04) 23416618,138 橫山市自強路2段7號之7,Line Pay
655,543,許美蘭,09-1225054,104 台北博愛街61號0樓,Line Pay
656,544,施俊宏,06 8858902,944 楊梅縣景美街42號4樓,Cash on Delivery
657,545,李柏翰,01-9081423,443 汐止縣中華巷6號之6,Line Pay
658,546,張志明,095 15995649,83288 新營公園巷3段63號6樓,Credit Card
659,547,潘素珍,06 8619703,25366 金門建國路46號8樓,Line Pay
660,547,張美玲,0906-286359,46443 連江市東興街3號3樓,Credit Card
661,548,鍾義雄,03 1509320,74433 彰化天母路75號之7,Credit Card
662,549,葉俊廷,(09) 71580914,54459 中壢五福路15號0樓,Credit Card
663,550,王麗卿,0961295107,96926 金門大勇街7號之5,Line Pay
664,550,蘇志偉,04 4383468,21661 中和國凱八德路49號之6,Apple Pay
665,551,陳麗雪,03-8466647,452 板橋縣中華巷738號之9,Credit Card
666,552,簡冠廷,094 42462758,24863 桃園正義街30號1樓,Apple Pay
667,553,辜秀蘭,01-63062395,53205 古坑中興路9段20號9樓,Line Pay
668,554,張子宸,(05) 96454772,978 太保市芝山巷7段176號1樓,Apple Pay
669,554,劉哲維,07-4766170,88104 太保土城巷4段1號之0,Credit Card
670,555,劉冠宏,021 50833123,96555 平鎮德街7號之1,Cash on Delivery
671,556,鄧春美,0948-338817,529 桃園縣紅樹林路165號之7,Apple Pay
672,557,吳志宏,(00) 66733130,195 太平縣劍潭巷560號1樓,Credit Card
673,558,葉淑慧,0975618476,455 台中縣北投路9號2樓,Cash on Delivery
674,559,李國榮,09 9037205,84158 北竿天母街2段9號8樓,Credit Card
675,560,李志宏,0925-443341,991 永和市大勇路5號之7,Apple Pay
676,561,黃淑玲,0956734105,165 高雄和街街31號之0,Apple Pay
677,562,朱淑芬,0982-531456,39217 北竿大勇街2段35號之8,Apple Pay
678,563,薛欣怡,052 18079380,59191 阿里山縣北投路619號之8,Line Pay
679,564,黃俊豪,00-73119391,59937 八德市士林巷502號之2,Line Pay
680,564,黃俊明,025 29636790,736 嘉義忠義路406號3樓,Credit Card
681,565,黃碧霞,07-61597982,642 新北信義路2段44號之3,Apple Pay
682,566,葉文華,011 20681633,14760 北斗市國凱八德路2段79號之7,Credit Card
683,567,黃世昌,0996544671,60756 金門市育英街133號之8,Cash on Delivery
684,568,張義雄,04-17332936,390 宜蘭市民富巷1段54號6樓,Cash on Delivery
685,569,陳麗琴,08-9119762,466 永和劍潭巷5號2樓,Cash on Delivery
686,570,劉素琴,02 6727922,269 草屯市育英路4段82號之4,Apple Pay
687,571,林秀珠,0939026039,816 牡丹水源巷5段32號0樓,Line Pay
688,572,張志偉,0964057910,96071 台南縣北投路51號2樓,Credit Card
689,573,朱麗美,0952319337,168 草屯福安巷3號之3,Line Pay
690,574,張彥廷,00-38163991,893 關山市勝利街577號之9,Cash on Delivery
691,575,李宥辰,(09) 30340739,54893 澎湖古亭路9號之0,Apple Pay
692,576,楊哲瑋,0953463421,716 大里市新店路100號1樓,Credit Card
693,577,葉俊雄,06-51338309,974 永和水源路7號8樓,Line Pay
694,578,魏子睿,02 7523284,145 高雄市蘆洲路231號0樓,Cash on Delivery
695,579,唐秀玲,06 4602748,484 豐原縣光華街6段65號5樓,Credit Card
696,580,汪秀蘭,(07) 76653282,136 八德民族街36號之6,Cash on Delivery
697,581,張麗娟,0940294288,83153 古坑縣莒光路1號之3,Line Pay
698,581,曾秀珍,05 9676268,66486 草屯縣文山街3段7號之4,Cash on Delivery
699,582,邱文忠,07-4825267,59211 桃園縣和平街3段75號3樓,Cash on Delivery
700,583,翁麗玉,02 8517385,698 褒忠成功路5號之9,Credit Card
701,584,王冠宏,00 5046542,99967 永和市長春巷3段17號之1,Apple Pay
702,584,李麗雪,04 2066180,940 三重民有街5號之7,Line Pay
703,585,吳仁傑,09-8925679,827 高雄關渡路35號之9,Credit Card
704,586,廖建華,08 2689274,24191 板橋民有街55號3樓,Cash on Delivery
705,587,黄秀美,064 48001033,900 基隆昆陽巷20號之1,Line Pay
706,588,林秀蘭,0959434710,933 新竹德巷3段271號8樓,Line Pay
707,589,彭彥廷,0946-147802,489 太保市象山巷8段854號之1,Line Pay
708,590,吳靜怡,01-27545305,461 苗栗縣淡水巷1段275號之2,Apple Pay
709,590,江碧霞,07 8800152,930 屏東市公園街1號之3,Apple Pay
