CustomerID,Email,Password,Name,Phone
384,tsaimei-ying@example.com,nd33VE3a6@,王柏諺,(02) 69889217
385,hchen@example.net,+(Y1Rg5SbK,陳美娟,04 1236750
386,chun-ting94@example.org,haKL*Ffh@3,張雅慧,0947-382929
387,linmei-ling@example.org,S)B9jHK+Ns,魏家榮,042 97899455
388,tzu-en70@example.org,v#6mHqhQ_f,陳玉梅,09-19241566
389,ttsao@example.net,bm81PIjY+H,劉美華,05-91303402
390,li-huachen@example.org,(NEWayPh9!,顏美玲,0982-526643
391,kkuo@example.com,kJm9UzhE#Z,姚文傑,03-81316236
392,mei-hua40@example.org,7CxjR9Kb*^,曾美慧,09-20391018
393,chuangchin-lung@example.com,(sRnf!@W00,羅家榮,071 36062279
394,khsu@example.net,#df7R9cAhf,林宸睿,00-3636724
395,kuan-tingchen@example.org,U4NhAtnd%C,蔡秀蘭,0961310546
396,yu-lanchen@example.com,1HUBC!qi##,蘇家瑋,03-87728290
397,pei-shantseng@example.org,K@CdI1S0Yd,藍碧霞,033 11526504
398,chien-hung00@example.com,VnJHDpkm)7,羅冠宇,06 3300840
399,fchen@example.net,*5lO6SozIc,龍秀鳳,060 74122927
400,shu-min41@example.org,oN1Yz^n2J+,呂麗雪,(09) 49546976
401,qchen@example.com,)2F2V(vvL$,李俊男,004 19005869
402,yu-hsuan55@example.org,q$1sBWysCF,楊淑芳,(05) 80547800
403,chouchien-chung@example.org,J8XOJj(D&d,周婉婷,04 7592330
404,rpan@example.com,w*p84YkNxH,林淑貞,(08) 50423723
405,elin@example.net,*C(0$M&hhm,段美玲,03-1591516
406,wyeh@example.com,&87KQ0Rba2,詹素貞,09 5327037
407,ktsai@example.net,*icX_+wf9N,鄭子豪,(02) 28175875
408,shih-han20@example.org,aP4uYA0rV!,王文忠,0965-775906
409,tsengshu-ling@example.net,w$0SaflaDt,王秀英,0951825620
410,chin-tsai63@example.com,v3m#9A1m+Z,陳秀娟,09-45197139
411,tzu-ching27@example.com,#9oEOnkh3%,林雅萍,026 41754334
412,yu-yinglin@example.org,W^!2Xhq*&6,王素琴,0956129725
413,liaoya-hui@example.net,s#zF18Tq1k,何文欽,(09) 47449580
414,kaoshu-mei@example.com,^4DEGisy9q,王建華,05 7497323
415,mei-ling53@example.org,3U6#Uqtnu*,邱家瑋,(09) 99963143
416,chuangchun-hsiung@example.net,20Hk#i99%8,蕭羽彤,06 3917732
417,mei-lan76@example.com,D6DjKQEt@N,許素貞,03-7127953
418,mei-yu81@example.com,+VMCo!Cn%0,林靜怡,05 8496185
419,cheng-ichen@example.net,t8&a3qCU_g,林榮華,0978-760408
420,xhung@example.org,+g5B8HzI&k,馬國華,(01) 66213612
421,chia-wei81@example.net,i2QtIKp^@z,柯美玉,0996140112
422,hsiehmei-hua@example.com,i2U1iH!$$i,林志鴻,06 6112203
423,uhsu@example.net,n%2DlSh&8),朱秀枝,03-6377097
424,chensu-lan@example.org,6ZLYslLb%y,呂世昌,0910160262
425,chensu-chu@example.org,1&XBqE0p#9,麥彥廷,(05) 63331218
426,pai-jui26@example.com,Z5c$uBXd#4,陳淑珍,0956510992
427,huhsiu-hsia@example.org,Zv6O_Byu%),葉俊宏,00-6874059
428,gtsai@example.com,@sLQ&oE!04,林世明,0942-690207
429,shu-min42@example.org,5c)3HXxkb),黃志賢,04-8095046
430,sheng-hsiung01@example.org,4yXC%mGy$A,何進興,0956-604856
431,mei-lingtsai@example.com,(8X2Emg(F5,楊文忠,055 48937395
432,mei-chulin@example.com,&vwDG9Psz1,黎志偉,(04) 56667861
433,shu-fen35@example.org,X06TEGnm!0,張金鳳,08-38073073
434,shih-han55@example.com,Ck)1@HKzf5,林美華,02-5863297
435,mchen@example.com,IhzJF1tF$3,張俊賢,01-3245340
436,houkuan-yu@example.net,+00nZce4!%,吳玉珍,041 42442930
437,li-mei86@example.org,w*Az5Ijj3l,陳麗琴,04-5506355
438,supei-shan@example.net,@ijZrxah^6,林俊宇,0914-102370
439,tsengchun-chieh@example.com,@w4LGqiuQZ,陳宇恩,00-17530703
440,uteng@example.com,d_E4gAGyu+,顏文正,(06) 45133468
441,li-hualin@example.com,5c%0A&Ef!v,林家豪,06 4847640
442,pei-shan35@example.org,54DOwi2A+q,蕭秀珠,072 64599943
443,chin-fachiang@example.net,t4QQlK*I!T,顏素貞,0998590724
444,li-chuanhsiao@example.com,@43u0O^wRQ,陳月娥,0957-333337
445,chien-hung32@example.com,baai%2Wx)w,郭俊宏,09-7422685
446,nchen@example.com,yV%BTpNe%8,林美慧,(08) 21019100
447,pi-yun13@example.net,0ZSqY6jM$5,林文正,07 7502811
448,kaosu-chu@example.net,(qT0tRLoz9,鄭月娥,(07) 31189873
449,chun-hungkuo@example.net,$8p_GIty7k,魏俊傑,069 40644471
450,pancheng-i@example.com,*X^md(ZcA5,蔡佳穎,(07) 34930588
451,yehyu-lan@example.net,!AG1*Ysgrc,潘碧雲,(05) 90061377
452,vlin@example.com,Y%7BypFm$l,王惠玲,07-22402997
453,mei-chu81@example.net,*5DhrR0$4k,陳金龍,03-65073812
454,chun-yu76@example.com,^3PaWSGlkw,賴慧玲,0923917248
455,dchen@example.net,87HwTAoj^i,鄭美麗,(02) 31311454
456,mei-ling23@example.org,bP)6wtIfwK,許美玉,09-41493122
457,linchia-hao@example.org,Xa2EkQ*A^V,黃凱翔,(05) 65569542
458,wkuo@example.net,3b+Fbb#m^3,郭永昌,066 61394409
459,hsiu-chihtsai@example.com,#sDjJ!#2l9,温勝雄,0960807828
460,ming-tsungou@example.com,@@d$QMg+7M,黄美麗,06 9175824
461,mchou@example.com,(0KOfSK!lD,謝志誠,06-9213877
462,ya-wenchen@example.net,!jWLbro0a8,巫承翰,07 3160674
463,yueh-olin@example.net,@o#HHhed1a,郭宇翔,0978-640468
464,pkao@example.org,&!7Hlpb(OK,邱淑惠,07-8308383
465,chin-lunglin@example.com,#sHPhxN#4G,劉美鳳,033 52005602
466,qhsu@example.net,@(gN0BJRdh,郭國榮,003 76977192
467,mei-chuliao@example.com,%aV*2TVorx,張玉鳳,09-4637585
468,hsiu-lanhsieh@example.com,*ty_)Z2Fp3,林榮華,(00) 42970979
469,chenwen-pin@example.com,*!CjqQjur1,謝武雄,031 25636262
470,uhung@example.org,)1(8c3Xl!J,林文賢,09 6331922
471,dlin@example.org,YkI7Y3CiG*,黃文忠,(05) 47378870
472,li-chen43@example.net,Q5KY&Irq)z,洪慧玲,02 2413021
473,shu-chingchou@example.net,@V2UtVD&G(,李玉鳳,0989-611701
474,ming-tsung35@example.org,tc10W@ReK_,朱秀琴,08-2251817
475,lchen@example.com,9&P^!a$b*8,楊冠霖,07-9894083
476,hsiu-chin78@example.com,E%j9e(SuR1,廖秀蓮,0978-678901
477,li-lingpai@example.net,m5HIYdbG^W,廖進發,005 63852260
478,chun-hung56@example.org,6OmlZ4clY_,陳子宸,07-1690756
479,mei-ling88@example.com,B2g+Cyrr(%,邱雅婷,(06) 64966341
480,chih-hao58@example.com,LU6SRaTi@T,鄭文彬,00-48370273
481,shsieh@example.net,g%Q)63RbmK,楊秀美,07 9834919
482,chin-lien15@example.net,e#41Kcwn@I,李秀英,(06) 50275018
483,su-chin95@example.com,)MVOxnWp9f,陳雅惠,0993205906
484,chun-chieh34@example.net,!i3*B2Wd+S,許國雄,05-95928604
485,shu-fenchen@example.net,E693Ejgu^9,鄭政宏,(00) 26920010
486,chun-hunglin@example.org,D4A#v0Tq*&,楊世昌,(04) 79071890
487,su-chu89@example.com,%h3X0Zl$rP,鄒志遠,0997-720309
488,mei-ying32@example.com,u%40Bcm+rW,陳淑娟,039 34882798
489,rma@example.net,T+sV0yGrow,蔡嘉宏,0953-401936
490,hunghsiu-chen@example.com,pE&v3K3c6S,蘇碧雲,04-20477458
491,wpai@example.org,^yPumHCqx5,蔡惠玲,0960-483013
492,mei-chuan28@example.org,t*y3uDRk08,羅淑玲,09-57334675
493,mei-hui06@example.com,gdP!1YdZ@u,劉志偉,08-6841034
494,chenchih-hung@example.net,#^3RjimhMH,林信宏,01-4007839
495,ftsai@example.com,n4jxXm7@*9,鍾宥廷,00 1417129
496,mei-chuanpan@example.net,e3!IfwIM*d,林志偉,0954-543259
497,byeh@example.org,0qRMS)z!_9,王建中,09-7746138
498,chenyu-ling@example.org,rhZjSuvb@7,黃佩珊,08-7737931
499,mei-chen19@example.org,N&Otdpik&9,王建華,0990814112
500,chenli-ling@example.com,l9HKgvd*#3,廖俊宏,0990428241
501,chih-cheng96@example.org,6)2RlZma0N,陳志誠,0933-411557
502,shu-chen98@example.org,1%(14YHfo*,蘇睿恩,07-97780435
503,rtseng@example.org,e6At5oLbM+,劉志遠,01-30495691
504,hui-chenchen@example.com,!i$Q1GHr+4,黃宗翰,01-36809319
505,rkuo@example.net,%I@4D%zpz^,曾志成,00-4367943
506,tsaicheng-han@example.org,*7NSoix!%3,尤美蘭,01-15555148
507,pi-yun13@example.org,B$f54U_gCY,韓玉蘭,(07) 58021396
508,mei-li28@example.org,N^q90SzZ)W,鄧志誠,0999-259291
509,chenmei-feng@example.org,d87+N8upQ_,林志強,0902-018238
510,chenpai-han@example.org,%3MOALz#L),賴美玉,045 18495755
511,jaochih-cheng@example.com,6a_P@gws&m,陳建興,02 4289047
512,chih-wen60@example.org,I!ic9LxA^o,許志強,(08) 81117798
513,jung-hua05@example.org,61CBftu6*a,康秀華,01-6500139
514,chouya-chu@example.org,CC_(7G!iG$,董麗珠,04 2877353
515,chia-lingsu@example.net,s8a02Blup),陳志雄,(07) 38125777
516,linshu-min@example.net,JZ3XBIeg&5,張志宏,(00) 56442835
517,mei-chuanchou@example.org,l$c7noDy(J,許碧珠,09 4542346
518,bhsu@example.org,wWM9Dsf1e@,林俊宇,0964308365
519,shu-hui08@example.net,&!Z*WxUkp4,萬彥廷,024 39243613
520,ihsu@example.com,K$!5CYf+b4,李家豪,0911-844969
521,itsai@example.net,*T2QBBnhpk,史冠廷,06-80596781
522,slin@example.org,T42C+uJy^j,許麗娟,021 40944708
523,mei-huima@example.com,Q&V$3Lcg3p,王惠玲,03-34551106
524,hsiu-chu45@example.com,#9g1pVyUtm,郭冠霖,0979038949
525,chin-feng27@example.org,@g3Twfc14N,史俊銘,07 8751457
526,chenmei-hui@example.com,_O6qXJ@ac1,吳美麗,0965-156223
527,pao-chuhsieh@example.org,e0_nOy6k@D,張怡君,00 1722854
528,xliao@example.org,G#Xu4NSbF^,姚文龍,(05) 14992961
529,li-chuanchiang@example.org,4*#Ah8Yn7@,賴碧雲,09-6642671
530,shih-mingtseng@example.com,^w76amCn+3,陳志強,03-8178922
531,cheng-enchen@example.net,5RBS9cvs+d,邱哲維,07-9452539
532,hsin-ilin@example.net,ZIa6FUncr$,羅美惠,(03) 85151453
533,li-hua19@example.net,*4I1MRFl3r,吳麗珠,0905418107
534,chih-ming44@example.com,5HuHYqRz+6,黃義雄,0975-193228
535,ya-lingchen@example.org,k3p4QoNP#k,王秋香,037 82564948
536,yu-lingtsai@example.com,@ZRm8NGs#T,趙信宏,0977-714652
537,mei-chu58@example.com,(B6OcHqe)v,黃俊明,048 41766644
538,xchen@example.com,uP6+4(JnKJ,劉柏宇,0949-663243
539,linwei-ting@example.com,+66V**t)o8,張子宸,01-2416778
540,yu-ling73@example.com,3uLGWxik$g,陳文雄,02-46827835
541,pengyueh-o@example.com,B7ZNhdwu%^,吳淑卿,027 36283220
542,ahung@example.com,+*7RgFcgx7,陳秋香,033 68296164
543,yu-lingchen@example.org,UCYW3Sco$+,鄭建良,0966121781
544,hsiu-chuchen@example.net,1^9IWhjLW%,張承翰,(07) 68725159
545,chenhsiu-ling@example.org,!DcIrP$N2b,黃芸菲,09 6849977
546,pengchien-cheng@example.com,^k@DJFbDR7,段俊男,04 8288830
547,achen@example.net,N&4NzWYh*7,何月娥,077 45876495
548,i-hsuanlin@example.com,6)348nXr@),黃宗霖,0950-514709
549,ichou@example.net,O$YH0ZQnC6,黃碧霞,09-7875849
550,ychen@example.com,$0p5TIYnuU,李美慧,09 1338224
551,tsaili-mei@example.org,+RV05Wnl^J,周淑娟,0906-170448
552,xlin@example.net,B5dtK9Pw$b,范嘉宏,08-99848811
553,shih-han05@example.org,9&2M4Wzqq*,張柏宏,0906-443439
554,kai-hsiangpeng@example.org,6B2I*gEq*W,劉金龍,046 38590891
555,linwen-hsiung@example.org,m8ZdjkQE!W,顏詩涵,00-2996919
556,chun-meisun@example.net,*2xxsXC5tf,孫淑惠,00-52909083
557,rchen@example.org,)z^97MelaQ,林家瑋,02-85420106
558,i-feichou@example.net,%ltYzlXK48,劉柏睿,05 4720475
559,hsiu-chihchen@example.net,h70EblsnU^,邱秀英,01-19411438
560,vlin@example.org,I5N9Lmhq+i,周政宏,0917-475396
561,shu-hua78@example.org,%Io3Mtt15G,蔡寶珠,0943-379778
562,shu-lingchen@example.org,S4Y4U8l0f@,林建興,070 93207238
563,hsiu-chuliao@example.org,$2iz3^JfZt,連美麗,076 58045242
564,iliao@example.net,#46XYa8UE5,戴建興,07-5458468
565,chien-hsing59@example.net,E)#r0Qxz^p,吳家榮,01-9098646
566,chenchun-hung@example.net,9bzsO(xa&i,胡俊宇,04-34461151
567,ltseng@example.org,g*YQ3Y7hvA,陳佳玲,00-8212013
568,li-yun70@example.net,%e#g3SRtST,陳柏諺,(00) 56351850
569,chenpi-yun@example.com,&L4HyqwHCF,阮文祥,030 40947964
570,ppan@example.com,dmM3rHPk_*,陳柏諺,04 4194179
571,ttang@example.org,x%b37Fu+0B,許志偉,07-27483949
572,hlin@example.net,7!@9q%Aapi,郭金龍,0992-339586
573,mei-li76@example.org,!Ck#O7(b%%,王麗華,0940948002
574,tsaomei-ling@example.net,o(M1UZkIIi,劉進財,0914575379
575,chenli-hua@example.com,CQ4l0+Xv)x,黃淑慧,03 1916977
576,tsaoli-chuan@example.org,0F8XjTyR)C,陳志強,094 95924329
577,shu-hua47@example.com,X5IJAOhf_n,方秀玲,04-74021859
578,li-chu52@example.com,+60&0FTgDo,陳秀美,0913171336
579,li-chin07@example.com,+fBu8EWuG0,劉柏睿,0986574658
580,wen-chang47@example.org,^c8YfKGaLl,許哲維,05 1001244
581,cheni-chun@example.com,w_HjA5TxjN,呂宗霖,06-84620270
582,chenchin-lien@example.com,EZi6Zwd70%,王志銘,(03) 36258047
583,ihou@example.net,*0P#(ok40r,邱承翰,0964330170
584,rliao@example.org,r9rJkO)X^X,李家銘,02-16783852
585,i-chun90@example.org,)EvrsMoLg0,常麗玉,05-21925000
586,chia-hung05@example.net,V&t3S8zWdI,王淑卿,0960426536
587,cheng-enliao@example.net,g0%C!lQL^r,王志誠,08 9779554
588,linshu-hui@example.org,@68Q)YerL&,陳月英,02 4016984
589,dtseng@example.net,D!8OiqfSm_,楊金鳳,0950-051303
590,ya-ping42@example.net,)8Lt7ghQd9,王秀玲,0923811858
591,mei-lihsueh@example.com,&ss9QpORK(,陳麗珠,083 58816043
592,chia-jungsu@example.net,Xul28Qr6l),陳承翰,(03) 56135702
593,nchen@example.org,W&Y6+HfyZH,王建華,(01) 74442068
594,otai@example.org,#hqBBYqDb8,江玉蘭,09 8348581
595,pengchih-hao@example.org,_k2Gddz51*,黃淑惠,00-2439880
596,hungmei-yun@example.net,l&rGKiNt+6,張淑惠,02 9489072
597,zlin@example.net,1&k0cWQr+6,徐明宏,00-4774534
598,hsiu-yinglin@example.org,Yx5wZVW3&(,陳金蓮,09-11774720
599,chun-minglin@example.net,^3vRLfWofy,楊淑惠,074 28288674
600,chin-tsaichen@example.org,h&^4MaFM#!,黃俊傑,03-53690302
601,chenhsiu-ling@example.net,!+sslKSx91,賴承翰,053 25369592
602,kuojung-hua@example.net,*pc@5ZjVJ^,王美蘭,0945-140437
603,vsung@example.com,LF5KhBzai*,陳進發,0993427063
604,chun-chieh82@example.com,hA6QOrvmO_,涂永昌,00-28595828
605,chia-hao22@example.net,n1!OkpCH@#,葉俊銘,(03) 79681188
606,chenshu-fang@example.org,^h8SUkt3oa,劉美麗,(06) 78173499
607,sungchih-chiang@example.net,AZSinjoJ(8,詹秀玉,0967-305942
608,ghsieh@example.net,4n2NVoTh+8,洪明珠,09-7000282
609,clin@example.net,I*0YxNO_Ti,蔡淑惠,0944-628293
610,ming-chu23@example.com,G&z57El!Yv,蘇彥廷,0994-763575
611,wen-changchen@example.net,(6LeTsI&Nd,高俊佑,(03) 26294666
612,xtsai@example.org,A+z0hUufJy,白芸菲,09-4690505
613,cchen@example.com,$d437aRh(O,劉淑美,03-6744720
614,mei-yingchen@example.org,8lq0WLd35#,王麗玉,01 5012355
615,mei-chu83@example.com,D%7UtuvH@$,吳雅玲,03-5536678
616,kaoyu-fei@example.net,j)4ULvF3oC,羅子翔,0900860677
617,liaoi-chun@example.org,#!b00Gkx1*,王雅惠,05-84665703
618,hsiehmei-chu@example.org,$u7gVRq%M7,曾惠美,07-7735858
619,ming-te08@example.com,1i0Np7sdN_,鄭嘉宏,06 3494923
620,chin-fatang@example.com,@0ih$Io9&o,林美華,098 88877095
621,uchen@example.net,D+v2NB8v*S,張家豪,(09) 94074750
622,tsaichiu-hsiang@example.net,i$O1Ns0)t4,李國雄,0903415303
623,gtien@example.com,P84gN4kmF*,陳志強,(00) 31272363
624,chien-hung19@example.org,+z#3xOhAi6,葉淑貞,02 5018718
625,chun-hunglin@example.org,7K$I$5CjJB,傅雅婷,00-68739791
626,cheng-hsiungting@example.com,&5kWU%Rhp),張秋月,00-6317231
627,yen-ting98@example.com,%24*nDxo@K,蘇郁婷,059 58253873
628,li-mei19@example.org,D4uIrMkL%j,林麗華,0998-748674
629,wchen@example.com,(vuK(K^ti4,徐文龍,0985654483
630,qkuo@example.org,##KivR$D17,陳秀蘭,00-1257887
631,ntsai@example.net,E^5Bwbov_t,黃淑華,06-6720714
632,vchen@example.com,l^7GmjlbeK,邱惠美,0968-137325
633,pchen@example.org,_BRc@V0gC2,何月英,00 1539447
634,tsengyu-ying@example.org,)11ZVsrAPx,李麗美,(08) 76328320
635,tchen@example.org,jq724Byp@6,黃榮華,09 9757627
636,chiangchia-jung@example.org,zdA0MMIsl$,陳美麗,0990-523795
637,chun-hsiung53@example.org,uLtLUg&+(6,余欣怡,0991-207412
638,shu-fensung@example.com,5)OTD(yt)p,施雅慧,(03) 66656298
639,pai-linchen@example.org,47otCPsO%Y,楊勝雄,00-1409595
640,gchen@example.net,0n4*!SAa$),黃承恩,0947253957
641,chih-wenkuo@example.com,yt4FQv57_X,劉哲瑋,049 27068347
642,ktang@example.com,+W1P(RHpfM,王淑美,094 34934978
643,suchia-jung@example.net,D2wVvBhe)1,林文龍,0985-853982
644,chien-hung94@example.org,CH0(Dflkz+,李志忠,08 5163010
645,chenli-chuan@example.org,d$8Q7sft8(,連建宏,08 7751467
646,tzu-hsiangchen@example.com,%ewW5HkN_9,林秀蘭,050 75039230
647,linsu-chen@example.org,Q+L3ToFc5C,詹雅婷,02 4771268
648,hsiu-yuchou@example.com,_3w_GzRu0G,李秀娟,04 7960748
649,tsengchia-hao@example.net,iE^4Zulj&A,姜承翰,01 2349853
650,hlin@example.net,#*lp@Vgxq7,李文龍,0944-592908
651,chun-meichou@example.net,tuWDboWs@3,陳怡君,058 73076896
652,chun-liang34@example.com,^ap26HYmf9,張淑美,08-1028740
653,i-chen31@example.net,@5X@YfNu7B,梁世昌,055 67662649
654,kuotzu-han@example.net,S9A*3*uR(6,潘威廷,059 38784634
655,hsiu-feng81@example.com,(%y6YdlbcM,白淑玲,0990490564
656,wen-chiehchen@example.net,!E6PFrb+7L,楊碧珠,07-2414879
657,linya-ting@example.com,U_1Lw9ddMF,阮麗琴,08-79696491
658,hsiu-ying27@example.org,)8ZTBUjn4#,林建銘,0977412561
659,ya-ting46@example.net,$_0uYtmVQi,施進興,03-44453452
660,yehchiu-yueh@example.org,%!36jJObD%,黃志鴻,0959476173
661,hlin@example.com,vN3IBWZM%8,紀秀美,0953-466196
662,mei-chenhsu@example.org,d9m71oHq^+,劉文傑,0963-823609
663,ming-chu55@example.net,m6^AkL7m!I,吳淑娟,0950793348
664,chun-nan03@example.com,xw)4TLq8Ve,張羽彤,09-1212909
665,yueh-ying47@example.com,D7)FyoxC!k,翁文雄,0988-032500
666,pai-hanlin@example.net,6^50vHrDJS,江怡君,00 3601908
667,yehchun-hao@example.net,0G%7jQAeDX,黃文賢,031 65034535
668,pi-hsiatsai@example.net,dT_8Bp1dt3,洪秀玉,02 2734052
669,fushu-mei@example.org,xVSKYBcC*7,陳麗珠,0939-585333
670,rlin@example.net,^i3NE_Va+p,吳美玉,07-24325556
671,choucheng-hsiung@example.org,LrPVS4xp!6,張文雄,02-25106639
672,flin@example.org,$51E0seB&5,吳信宏,05-31184569
673,shu-fenlin@example.com,8fQf1Pww&B,廖志偉,014 28654682
674,wen-chiehlin@example.net,@OHFvwPK19,劉志豪,06 9355486
675,ylin@example.com,*4uSH6c^Px,陳柏霖,(00) 13936493
676,liaoyu-lan@example.org,cg72W9Sc^k,陳淑貞,07-8176953
677,tienkuan-yu@example.com,buPUsemk@7,呂麗美,014 12539016
678,chenshu-ling@example.org,0pY8^w3A)1,楊明珠,0974-591170
679,chun-tingchou@example.net,#HOGX@yxD6,高文彬,0993777027
680,mei-chuwang@example.net,*ii4Ov)q@6,徐秀雲,05 7422979
681,kuan-yuou@example.net,)go1Vtdi(l,吳志誠,07-20035042
682,shaosu-ching@example.net,P7XYICh%^p,辜美鳳,09-85566201
683,tingpo-wen@example.com,E3R3(V2q#*,邱博文,0986-821410
684,oliang@example.org,vPNrgUem$4,林家豪,05-5595107
685,dhung@example.net,J3IBGCPe*D,戴惠美,01-7493774
686,sunghsiu-ying@example.com,76%u9rIc(i,劉家榮,07-5779854
687,tsaitsung-ming@example.com,oG!2@(Ni^9,林麗卿,06-5940256
688,tungli-chu@example.com,^7YhK2rAw%,羅子豪,049 92581495
689,hsiu-hsia49@example.com,!tPSvYIN$1,彭志銘,0957-072597
690,chien-mingchen@example.net,OMk73EFa%r,劉志成,07 6419101
691,wenchih-ming@example.net,&1A@MN@Sxf,徐佳蓉,0981331148
692,kaoya-ting@example.com,*8TkneG&%K,陳月英,04 4048623
693,li-huachen@example.net,_8tM_nJbhS,鄭佳蓉,0978916888
694,mei-li76@example.org,gA0CNM%fh+,羅美惠,014 81132756
695,ctsai@example.org,#B!47)Jdxn,朱麗華,02-78320001
696,shu-chuancho@example.org,!SVWzKmd)1,林苡安,09-65201696
697,hsiu-chuanlin@example.net,i$7TivqXjk,林淑芬,03-32507397
698,liaopi-chu@example.net,N5Frc1c2$A,廖家宏,03 6527495
699,kuo-hua14@example.org,Qbx%lVAl*4,黃志豪,07 8939945
700,hsiu-ying83@example.com,8brhOYHv*2,蘇鈺婷,0920332617
701,hsiu-ying44@example.net,#1X^IdvB$X,洪承翰,0977-228805
702,linwen-pin@example.net,79gSQlSb+#,張承翰,0909694991
703,linchih-hao@example.com,Yu7SwSD#W!,劉玉蘭,030 66903374
704,mkao@example.net,0tA5APq&%#,林麗娟,0975943524
705,li-hsueh28@example.com,*4Zb1g+t@m,郭碧珠,0998991977
706,pi-hsia74@example.net,$rH0tO1mb#,張秀琴,024 48179091
707,shu-huapeng@example.org,+DZr3xVhbj,林進發,0952-676210
708,tsengpao-chu@example.org,NU5OLrGH3^,呂秀琴,07-1507868
709,vhung@example.net,1#(SygLe*7,林雅雯,05-40347318
710,chenhui-ling@example.com,(+GHycGIy9,高素珠,02-39748427
711,tsung-lin04@example.net,j3dS62XS^d,阮志偉,(03) 90875606
712,chia-hao66@example.com,(cSHJoYN!0,陳承翰,028 97064311
713,ming-chuyao@example.org,cct4TsjuE@,王素貞,08-75502433
714,wen-pinchen@example.com,(01Xwb6!nS,朱心怡,(01) 20193551
715,gliao@example.org,%*j1lXzlmE,黃秀玲,01 1485552
716,hsiehya-wen@example.net,B!^_C2gdwS,葉俊豪,0947538456
717,linwen-pin@example.com,_m0VpxX7P9,張建中,08 2177517
718,chun-hsienchen@example.net,^)YNbym9Q1,李心怡,(00) 31005296
719,wen-chengchen@example.org,*n3NSixx@%,蕭美英,00 9432557
720,li-yun06@example.net,_9QSIiRBDb,趙宗憲,0947914421
721,tsengkuo-jung@example.com,^7uxDxb8lM,李恩碩,0924110733
722,gsung@example.com,$hF_SQbr7n,邱雅婷,0972-209835
723,wchen@example.com,aP6!8nFgI5,侯志遠,02-1411552
724,hlin@example.com,^+^m1VVv3+,李雅惠,00 1318306
725,speng@example.org,FBVPWZIp@4,王信宏,08-50318538
726,wen-cheng55@example.org,X@&c*6%tfH,陳明珠,039 35488745
727,huchien-chung@example.org,T6eW2Sqd!o,李惠珍,03 2847357
728,ating@example.net,*i17MsDoRm,謝麗珠,(09) 16071107
729,shu-chen45@example.net,$j!YTce)$1,廖柏宇,009 13998720
730,dchin@example.com,@U1@BY5hI!,劉家豪,04-60926021
731,li-hua35@example.net,%^bGd9Jowf,林詩涵,0977-738125
732,olin@example.com,34gMWzZ$%6,許柏翰,0976-257699
733,hsiu-yulin@example.com,u2wHTnjx*e,林惠玲,02 6092084
734,chih-wei98@example.org,UobBp7hr*1,林淑芳,(03) 51089890
735,tzu-en11@example.com,atr2@HHz$#,王雅惠,034 66267185
736,sushu-chen@example.org,PnQO2BtSl),施麗華,(02) 79395891
737,hliao@example.net,64OP&jY!(g,曾麗華,04-5754422
738,chenhsiu-chin@example.net,!I$5HcbZ)^,劉靜宜,02 9236033
739,wlin@example.org,^JKQfGNfU2,陳玉玲,04 5792305
740,yung-ching38@example.net,Q6w2(0FpX#,鍾月娥,0958376861
741,chih-chungliao@example.net,MyVmE9Xg&8,蔣秀琴,0946700635
742,hsiaohsiu-chuan@example.net,&41YOG0s+U,甘柏諺,025 99519474
743,wu-hsiungjuan@example.com,5xx9KqbFu&,林美英,0965-413646
744,tliao@example.net,)p$97CgD(j,毛正義,00 5179484
745,shu-fangkuo@example.com,P4@73xQy*X,廖宗霖,036 43377336
746,maoyueh-ying@example.net,_+_T62VeI7,陳志偉,03 5429795
747,hsuehming-tsung@example.org,th74vNqz+T,趙淑芬,0934-725359
748,tsung-lintai@example.net,601LN*mLd@,黎秀鳳,(05) 29100466
749,chenyu-lan@example.com,_*64WuxH(6,劉惠玲,(07) 70400216
750,yu-hsiangweng@example.org,W2_9Ydrev2,張淑惠,(01) 96030738
751,mei-yuhsiao@example.net,_JkkNcnP6e,黃秋月,00 1150470
752,kuoshu-fang@example.com,m*3Cn2hmpQ,林素琴,0952894195
753,linshu-hui@example.org,x#9R6XbcM@,易志豪,03 2116994
754,ya-ling26@example.net,S@6RdTcmG9,吳建中,01 3922452
755,chenshu-fen@example.org,o_fw7Jtz9),高家瑋,084 12854275
756,mei-yunweng@example.com,!4Kxw@dU@V,林秀美,00-53705399
757,yu-lingchen@example.com,(*c27*Gs5M,許承翰,(01) 70184836
758,mei-chuan75@example.net,Pq)2pWjXr),劉靜怡,05-63867214
759,hsiu-ling19@example.net,!u!rJa^1L1,熊淑芬,0915-334669
760,hsiu-hsiasu@example.com,&EaSmMIz!5,林勝雄,01-25673898
761,ya-tingkan@example.com,#7ocLl29Cm,陳建宏,01 4388827
762,vliao@example.com,Ou@5ZAtej^,張麗珠,0984-775433
763,ya-lingchen@example.org,ENiVfRuN&9,施雅萍,02-39766015
764,wen-huachen@example.org,z8xXnwuo(f,張國榮,01-7575590
765,chia-junglin@example.com,%qaQfK(S*0,陳金龍,02-1861495
766,chun-hsiung57@example.net,_SCN9F(dY2,范柏宇,0908-084155
767,vjuan@example.net,i%2lv1DyQk,陳美鳳,06-14504051
768,mei-lanhsu@example.net,_S_)FdZe!2,楊正雄,09 9385818
769,linhsiu-feng@example.net,%28MPHib#1,賴志鴻,04-3478684
